21, 1
32, 2
35, 3
32, 4
42, 5
46, 6
47, 7
40, 8
34, 9
41, 10
40, 11
47, 12
47, 13
56, 14
63, 15
57, 16
54, 17
44, 18
46, 19
45, 20
44, 21
33, 22
45, 23
50, 24
49, 25
43, 26
33, 27
35, 28
39, 29
38, 30
32, 31
40, 32
49, 33
52, 34
41, 35
39, 36
38, 37
40, 38
34, 39
33, 40
29, 41
33, 42
33, 43
37, 44
45, 45
53, 46
41, 47
39, 48
40, 49
39, 50
29, 51
30, 52
38, 53
39, 54
41, 55
41, 56
36, 57
34, 58
32, 59
38, 60
50, 61
44, 62
40, 63
46, 64
52, 65
46, 66
40, 67
39, 68
39, 69
39, 70
42, 71
48, 72
43, 73
49, 74
46, 75
45, 76
34, 77
29, 78
41, 79
41, 80
41, 81
39, 82
38, 83
36, 84
36, 85
39, 86
39, 87
36, 88
43, 89
49, 90
54, 91
55, 92
47, 93
42, 94
38, 95
46, 96
50, 97
43, 98
36, 99
39, 100
41, 101
37, 102
38, 103
39, 104
41, 105
43, 106
46, 107
48, 108
49, 109
44, 110
51, 111
47, 112
47, 113
39, 114
47, 115
38, 116
34, 117
34, 118
37, 119
46, 120
50, 121
43, 122
44, 123
48, 124
43, 125
45, 126
41, 127
34, 128
40, 129
54, 130
49, 131
47, 132
46, 133
43, 134
39, 135
38, 136
36, 137
35, 138
39, 139
37, 140
50, 141
52, 142
46, 143
38, 144
44, 145
50, 146
56, 147
50, 148
47, 149
44, 150
43, 151
44, 152
49, 153
51, 154
48, 155
37, 156
37, 157
42, 158
45, 159
48, 160
39, 161
38, 162
42, 163
53, 164
50, 165
51, 166
52, 167
59, 168
47, 169
37, 170
33, 171
30, 172
31, 173
34, 174
46, 175
46, 176
37, 177
42, 178
39, 179
41, 180
31, 181
42, 182
49, 183
41, 184
36, 185
42, 186
48, 187
45, 188
46, 189
47, 190
42, 191
36, 192
32, 193
33, 194
34, 195
34, 196
37, 197
39, 198
43, 199
41, 200
31, 201
31, 202
34, 203
37, 204
38, 205
36, 206
34, 207
36, 208
42, 209
47, 210
43, 211
46, 212
48, 213
47, 214
40, 215
39, 216
45, 217
39, 218
32, 219
34, 220
36, 221
38, 222
38, 223
42, 224
47, 225
36, 226
40, 227
43, 228
46, 229
43, 230
44, 231
36, 232
48, 233
46, 234
39, 235
36, 236
38, 237
54, 238
51, 239
49, 240
41, 241
42, 242
45, 243
41, 244
41, 245
38, 246
44, 247
41, 248
39, 249
47, 250
44, 251
30, 252
27, 253
31, 254
33, 255
30, 256
25, 257
37, 258
44, 259
43, 260
37, 261
37, 262
38, 263
38, 264
42, 265
37, 266
28, 267
30, 268
31, 269
37, 270
37, 271
42, 272
42, 273
41, 274
41, 275
36, 276
38, 277
34, 278
33, 279
35, 280
43, 281
47, 282
41, 283
49, 284
43, 285
35, 286
36, 287
47, 288
46, 289
36, 290
36, 291
44, 292
46, 293
40, 294
39, 295
35, 296
45, 297
38, 298
31, 299
40, 300
44, 301
42, 302
48, 303
43, 304
44, 305
33, 306
32, 307
37, 308
41, 309
49, 310
57, 311
46, 312
41, 313
35, 314
43, 315
50, 316
42, 317
45, 318
38, 319
38, 320
49, 321
45, 322
36, 323
31, 324
31, 325
38, 326
39, 327
37, 328
33, 329
45, 330
49, 331
54, 332
47, 333
42, 334
30, 335
36, 336
32, 337
37, 338
30, 339
36, 340
30, 341
38, 342
40, 343
41, 344
40, 345
47, 346
47, 347
52, 348
53, 349
50, 350
50, 351
46, 352
44, 353
41, 354
47, 355
46, 356
42, 357
37, 358
29, 359
32, 360
38, 361
41, 362
43, 363
51, 364
42, 365
37, 366
47, 367
52, 368
36, 369
28, 370
31, 371
36, 372
45, 373
43, 374
41, 375
38, 376
37, 377
34, 378
45, 379
49, 380
46, 381
40, 382
33, 383
41, 384
39, 385
36, 386
28, 387
33, 388
34, 389
45, 390
42, 391
46, 392
47, 393
45, 394
36, 395
35, 396
38, 397
47, 398
48, 399
46, 400
30, 401
37, 402
37, 403
39, 404
38, 405
40, 406
44, 407
44, 408
33, 409
40, 410
41, 411
42, 412
37, 413
36, 414
37, 415
41, 416
34, 417
38, 418
34, 419
32, 420
30, 421
38, 422
52, 423
50, 424
39, 425
36, 426
27, 427
34, 428
44, 429
46, 430
53, 431
50, 432
47, 433
40, 434
42, 435
38, 436
31, 437
37, 438
38, 439
37, 440
31, 441
37, 442
37, 443
34, 444
34, 445
37, 446
36, 447
35, 448
39, 449
41, 450
33, 451
37, 452
27, 453
32, 454
31, 455
40, 456
45, 457
48, 458
45, 459
47, 460
47, 461
42, 462
35, 463
32, 464
38, 465
40, 466
42, 467
38, 468
37, 469
43, 470
48, 471
45, 472
40, 473
35, 474
42, 475
39, 476
35, 477
40, 478
53, 479
57, 480
51, 481
39, 482
42, 483
43, 484
46, 485
50, 486
43, 487
38, 488
36, 489
32, 490
36, 491
41, 492
40, 493
33, 494
38, 495
31, 496
30, 497
35, 498
32, 499
33, 500
35, 501
36, 502
34, 503
38, 504
38, 505
43, 506
40, 507
36, 508
39, 509
45, 510
46, 511
45, 512
34, 513
30, 514
26, 515
29, 516
31, 517
40, 518
47, 519
42, 520
37, 521
34, 522
37, 523
39, 524
45, 525
45, 526
61, 527
59, 528
38, 529
40, 530
38, 531
39, 532
34, 533
37, 534
48, 535
58, 536
53, 537
43, 538
43, 539
50, 540
51, 541
55, 542
47, 543
37, 544
20, 545
27, 546
39, 547
43, 548
39, 549
36, 550
34, 551
38, 552
35, 553
38, 554
27, 555
29, 556
35, 557
44, 558
38, 559
35, 560
38, 561
37, 562
36, 563
31, 564
37, 565
36, 566
38, 567
37, 568
50, 569
48, 570
50, 571
45, 572
34, 573
42, 574
42, 575
41, 576
43, 577
35, 578
38, 579
40, 580
45, 581
45, 582
43, 583
37, 584
41, 585
43, 586
46, 587
47, 588
48, 589
39, 590
35, 591
44, 592
45, 593
40, 594
31, 595
37, 596
41, 597
45, 598
42, 599
36, 600
22, 601
28, 602
35, 603
43, 604
37, 605
36, 606
42, 607
47, 608
53, 609
54, 610
54, 611
41, 612
44, 613
43, 614
47, 615
38, 616
30, 617
29, 618
44, 619
47, 620
46, 621
33, 622
34, 623
43, 624
40, 625
40, 626
40, 627
41, 628
42, 629
48, 630
43, 631
36, 632
42, 633
40, 634
43, 635
50, 636
44, 637
36, 638
41, 639
47, 640
48, 641
50, 642
50, 643
43, 644
40, 645
34, 646
39, 647
