6, 1
6, 2
8, 3
11, 4
15, 5
16, 6
17, 7
25, 8
29, 9
36, 10
40, 11
47, 12
50, 13
53, 14
56, 15
61, 16
64, 17
64, 18
70, 19
73, 20
77, 21
79, 22
82, 23
86, 24
88, 25
92, 26
95, 27
102, 28
108, 29
110, 30
114, 31
117, 32
123, 33
130, 34
134, 35
139, 36
146, 37
153, 38
160, 39
162, 40
166, 41
172, 42
179, 43
185, 44
193, 45
199, 46
205, 47
210, 48
211, 49
213, 50
218, 51
224, 52
226, 53
230, 54
238, 55
245, 56
246, 57
248, 58
253, 59
255, 60
256, 61
260, 62
268, 63
269, 64
271, 65
276, 66
276, 67
284, 68
287, 69
295, 70
298, 71
303, 72
310, 73
313, 74
317, 75
321, 76
324, 77
329, 78
342, 79
344, 80
349, 81
354, 82
362, 83
365, 84
371, 85
371, 86
376, 87
378, 88
381, 89
387, 90
387, 91
388, 92
393, 93
400, 94
406, 95
406, 96
410, 97
412, 98
415, 99
418, 100
423, 101
428, 102
430, 103
433, 104
435, 105
440, 106
442, 107
448, 108
450, 109
454, 110
455, 111
460, 112
465, 113
470, 114
473, 115
478, 116
483, 117
483, 118
490, 119
494, 120
498, 121
504, 122
508, 123
514, 124
518, 125
522, 126
527, 127
532, 128
533, 129
539, 130
543, 131
547, 132
553, 133
563, 134
566, 135
570, 136
570, 137
574, 138
579, 139
585, 140
590, 141
592, 142
603, 143
607, 144
611, 145
617, 146
620, 147
623, 148
627, 149
636, 150
636, 151
643, 152
651, 153
657, 154
664, 155
669, 156
671, 157
677, 158
681, 159
683, 160
687, 161
689, 162
694, 163
698, 164
702, 165
709, 166
712, 167
717, 168
722, 169
724, 170
728, 171
731, 172
734, 173
741, 174
747, 175
751, 176
753, 177
761, 178
768, 179
773, 180
773, 181
776, 182
777, 183
778, 184
781, 185
790, 186
792, 187
794, 188
796, 189
799, 190
804, 191
807, 192
811, 193
818, 194
821, 195
827, 196
832, 197
837, 198
845, 199
849, 200
845, 201
851, 202
853, 203
853, 204
856, 205
857, 206
864, 207
860, 208
857, 209
854, 210
852, 211
848, 212
852, 213
851, 214
851, 215
848, 216
849, 217
854, 218
853, 219
857, 220
858, 221
861, 222
862, 223
863, 224
864, 225
863, 226
861, 227
857, 228
858, 229
860, 230
858, 231
864, 232
863, 233
863, 234
862, 235
860, 236
856, 237
856, 238
855, 239
856, 240
856, 241
852, 242
849, 243
844, 244
842, 245
841, 246
838, 247
839, 248
840, 249
839, 250
835, 251
832, 252
836, 253
834, 254
828, 255
825, 256
830, 257
831, 258
834, 259
834, 260
838, 261
835, 262
830, 263
833, 264
838, 265
838, 266
839, 267
833, 268
831, 269
824, 270
825, 271
822, 272
818, 273
820, 274
826, 275
829, 276
832, 277
831, 278
822, 279
824, 280
822, 281
820, 282
818, 283
818, 284
814, 285
820, 286
820, 287
820, 288
819, 289
818, 290
822, 291
826, 292
823, 293
824, 294
818, 295
823, 296
823, 297
823, 298
825, 299
827, 300
831, 301
829, 302
833, 303
831, 304
837, 305
838, 306
838, 307
836, 308
836, 309
835, 310
840, 311
843, 312
839, 313
840, 314
843, 315
842, 316
839, 317
844, 318
838, 319
838, 320
843, 321
838, 322
836, 323
837, 324
838, 325
837, 326
837, 327
836, 328
840, 329
841, 330
839, 331
843, 332
840, 333
832, 334
833, 335
839, 336
845, 337
846, 338
847, 339
844, 340
841, 341
842, 342
836, 343
835, 344
837, 345
837, 346
837, 347
838, 348
836, 349
832, 350
834, 351
831, 352
825, 353
820, 354
816, 355
816, 356
817, 357
819, 358
818, 359
820, 360
819, 361
821, 362
819, 363
819, 364
822, 365
819, 366
819, 367
822, 368
820, 369
823, 370
820, 371
821, 372
824, 373
818, 374
816, 375
815, 376
818, 377
816, 378
811, 379
808, 380
811, 381
809, 382
811, 383
812, 384
813, 385
807, 386
806, 387
809, 388
811, 389
813, 390
818, 391
820, 392
820, 393
815, 394
812, 395
811, 396
808, 397
809, 398
805, 399
805, 400
805, 401
801, 402
799, 403
799, 404
798, 405
802, 406
798, 407
799, 408
802, 409
799, 410
799, 411
801, 412
797, 413
798, 414
804, 415
805, 416
805, 417
806, 418
804, 419
799, 420
798, 421
801, 422
803, 423
801, 424
804, 425
805, 426
807, 427
809, 428
806, 429
805, 430
805, 431
802, 432
804, 433
801, 434
805, 435
806, 436
806, 437
804, 438
799, 439
799, 440
800, 441
801, 442
797, 443
803, 444
801, 445
800, 446
800, 447
800, 448
801, 449
804, 450
807, 451
808, 452
810, 453
809, 454
811, 455
812, 456
810, 457
813, 458
811, 459
812, 460
810, 461
811, 462
810, 463
808, 464
805, 465
805, 466
809, 467
814, 468
818, 469
818, 470
820, 471
823, 472
823, 473
819, 474
811, 475
805, 476
808, 477
807, 478
806, 479
805, 480
807, 481
811, 482
810, 483
810, 484
814, 485
814, 486
811, 487
813, 488
817, 489
814, 490
812, 491
813, 492
816, 493
809, 494
812, 495
813, 496
812, 497
815, 498
818, 499
815, 500
810, 501
810, 502
806, 503
807, 504
802, 505
798, 506
801, 507
801, 508
807, 509
806, 510
808, 511
803, 512
802, 513
802, 514
800, 515
798, 516
802, 517
802, 518
805, 519
803, 520
799, 521
800, 522
803, 523
798, 524
797, 525
798, 526
796, 527
795, 528
798, 529
796, 530
797, 531
791, 532
796, 533
795, 534
797, 535
791, 536
789, 537
790, 538
787, 539
789, 540
791, 541
791, 542
788, 543
786, 544
782, 545
779, 546
779, 547
778, 548
779, 549
776, 550
777, 551
773, 552
777, 553
780, 554
780, 555
778, 556
778, 557
774, 558
778, 559
784, 560
787, 561
783, 562
783, 563
783, 564
781, 565
780, 566
780, 567
777, 568
777, 569
777, 570
783, 571
786, 572
788, 573
792, 574
789, 575
790, 576
787, 577
786, 578
786, 579
786, 580
785, 581
786, 582
784, 583
790, 584
793, 585
792, 586
798, 587
797, 588
794, 589
794, 590
788, 591
786, 592
787, 593
789, 594
796, 595
795, 596
796, 597
793, 598
789, 599
789, 600
791, 601
792, 602
794, 603
793, 604
792, 605
787, 606
789, 607
789, 608
785, 609
786, 610
789, 611
789, 612
787, 613
786, 614
779, 615
781, 616
782, 617
782, 618
784, 619
782, 620
782, 621
778, 622
779, 623
779, 624
777, 625
776, 626
778, 627
779, 628
778, 629
784, 630
788, 631
786, 632
783, 633
783, 634
779, 635
778, 636
780, 637
779, 638
784, 639
785, 640
784, 641
785, 642
793, 643
791, 644
792, 645
792, 646
792, 647
791, 648
793, 649
790, 650
791, 651
789, 652
789, 653
788, 654
791, 655
791, 656
794, 657
791, 658
788, 659
788, 660
790, 661
796, 662
798, 663
803, 664
803, 665
798, 666
797, 667
792, 668
790, 669
789, 670
789, 671
788, 672
787, 673
790, 674
791, 675
798, 676
792, 677
793, 678
793, 679
795, 680
791, 681
787, 682
786, 683
787, 684
785, 685
785, 686
786, 687
785, 688
781, 689
779, 690
784, 691
784, 692
788, 693
791, 694
791, 695
787, 696
787, 697
786, 698
782, 699
787, 700
788, 701
786, 702
789, 703
789, 704
790, 705
790, 706
789, 707
786, 708
780, 709
784, 710
778, 711
781, 712
787, 713
787, 714
789, 715
790, 716
786, 717
782, 718
782, 719
786, 720
784, 721
784, 722
783, 723
782, 724
784, 725
784, 726
785, 727
787, 728
783, 729
782, 730
783, 731
785, 732
781, 733
784, 734
778, 735
779, 736
779, 737
777, 738
777, 739
775, 740
773, 741
773, 742
775, 743
779, 744
783, 745
786, 746
787, 747
788, 748
786, 749
791, 750
795, 751
802, 752
801, 753
798, 754
797, 755
798, 756
800, 757
803, 758
800, 759
795, 760
793, 761
799, 762
804, 763
800, 764
803, 765
803, 766
807, 767
806, 768
811, 769
807, 770
804, 771
804, 772
797, 773
794, 774
794, 775
792, 776
795, 777
791, 778
794, 779
797, 780
801, 781
801, 782
806, 783
801, 784
797, 785
796, 786
791, 787
790, 788
792, 789
790, 790
790, 791
791, 792
789, 793
790, 794
785, 795
783, 796
780, 797
781, 798
783, 799
785, 800
783, 801
786, 802
789, 803
792, 804
793, 805
798, 806
794, 807
793, 808
799, 809
803, 810
804, 811
803, 812
803, 813
803, 814
801, 815
799, 816
800, 817
796, 818
794, 819
797, 820
799, 821
800, 822
796, 823
796, 824
795, 825
795, 826
796, 827
792, 828
797, 829
795, 830
796, 831
794, 832
795, 833
794, 834
799, 835
798, 836
800, 837
799, 838
794, 839
791, 840
790, 841
789, 842
784, 843
783, 844
783, 845
781, 846
781, 847
782, 848
783, 849
786, 850
784, 851
789, 852
784, 853
789, 854
785, 855
786, 856
786, 857
789, 858
794, 859
794, 860
794, 861
789, 862
790, 863
786, 864
786, 865
790, 866
789, 867
789, 868
789, 869
799, 870
796, 871
797, 872
803, 873
801, 874
800, 875
793, 876
796, 877
800, 878
797, 879
799, 880
803, 881
810, 882
810, 883
808, 884
808, 885
805, 886
807, 887
806, 888
810, 889
813, 890
817, 891
815, 892
812, 893
812, 894
813, 895
813, 896
813, 897
817, 898
818, 899
813, 900
812, 901
813, 902
812, 903
814, 904
817, 905
819, 906
818, 907
822, 908
823, 909
820, 910
824, 911
824, 912
819, 913
816, 914
814, 915
815, 916
816, 917
817, 918
816, 919
811, 920
811, 921
811, 922
811, 923
818, 924
813, 925
811, 926
812, 927
810, 928
812, 929
813, 930
812, 931
811, 932
815, 933
811, 934
815, 935
815, 936
814, 937
817, 938
820, 939
824, 940
830, 941
834, 942
834, 943
833, 944
832, 945
828, 946
830, 947
827, 948
831, 949
829, 950
826, 951
827, 952
825, 953
826, 954
826, 955
829, 956
834, 957
835, 958
834, 959
833, 960
837, 961
833, 962
827, 963
829, 964
822, 965
822, 966
822, 967
823, 968
823, 969
824, 970
825, 971
824, 972
823, 973
825, 974
830, 975
831, 976
829, 977
831, 978
828, 979
829, 980
827, 981
829, 982
828, 983
829, 984
829, 985
834, 986
836, 987
836, 988
837, 989
843, 990
841, 991
838, 992
841, 993
840, 994
842, 995
843, 996
847, 997
845, 998
847, 999
844, 1000
