14, 1
29, 2
41, 3
38, 4
43, 5
37, 6
42, 7
41, 8
47, 9
42, 10
41, 11
46, 12
50, 13
44, 14
40, 15
40, 16
36, 17
35, 18
30, 19
43, 20
46, 21
47, 22
44, 23
33, 24
38, 25
47, 26
40, 27
27, 28
25, 29
27, 30
35, 31
45, 32
40, 33
33, 34
45, 35
46, 36
47, 37
48, 38
51, 39
55, 40
42, 41
35, 42
30, 43
28, 44
39, 45
41, 46
39, 47
38, 48
37, 49
40, 50
33, 51
38, 52
47, 53
42, 54
34, 55
34, 56
39, 57
37, 58
38, 59
37, 60
39, 61
45, 62
48, 63
53, 64
50, 65
49, 66
45, 67
41, 68
44, 69
42, 70
38, 71
41, 72
35, 73
37, 74
37, 75
38, 76
45, 77
53, 78
38, 79
42, 80
47, 81
35, 82
34, 83
35, 84
43, 85
55, 86
56, 87
45, 88
46, 89
51, 90
48, 91
50, 92
40, 93
43, 94
41, 95
30, 96
28, 97
27, 98
43, 99
42, 100
43, 101
43, 102
34, 103
28, 104
34, 105
37, 106
42, 107
46, 108
45, 109
40, 110
38, 111
40, 112
36, 113
41, 114
42, 115
47, 116
44, 117
47, 118
43, 119
38, 120
31, 121
37, 122
44, 123
43, 124
30, 125
32, 126
32, 127
31, 128
35, 129
37, 130
27, 131
34, 132
44, 133
52, 134
45, 135
56, 136
48, 137
49, 138
54, 139
53, 140
42, 141
40, 142
39, 143
35, 144
38, 145
47, 146
38, 147
44, 148
38, 149
37, 150
33, 151
28, 152
37, 153
42, 154
42, 155
37, 156
33, 157
30, 158
32, 159
36, 160
39, 161
41, 162
40, 163
40, 164
46, 165
46, 166
47, 167
29, 168
29, 169
42, 170
50, 171
48, 172
32, 173
33, 174
41, 175
52, 176
51, 177
43, 178
44, 179
41, 180
35, 181
35, 182
51, 183
51, 184
48, 185
38, 186
38, 187
35, 188
30, 189
36, 190
47, 191
42, 192
45, 193
50, 194
41, 195
39, 196
35, 197
47, 198
52, 199
52, 200
43, 201
40, 202
40, 203
40, 204
46, 205
46, 206
45, 207
45, 208
42, 209
33, 210
30, 211
30, 212
41, 213
43, 214
50, 215
59, 216
62, 217
50, 218
44, 219
41, 220
39, 221
44, 222
37, 223
31, 224
31, 225
29, 226
33, 227
40, 228
34, 229
34, 230
46, 231
44, 232
44, 233
44, 234
41, 235
46, 236
43, 237
34, 238
34, 239
31, 240
29, 241
34, 242
34, 243
45, 244
36, 245
37, 246
35, 247
39, 248
50, 249
42, 250
